time,energy_abs
7600.0,361864.06011845084
7608.0,432016.33024693426
7616.0,231663.93752002617
7624.0,374808.6293235892
7632.0,344818.13729739917
7640.0,366864.306400336
7648.0,424473.7296081273
7656.0,413080.7860987307
7664.0,300953.37006667024
7672.0,291112.0141924956
7680.0,245967.16300848965
7688.0,344502.66685919673
7696.0,315135.4356478376
7704.0,216651.02419509075
7712.0,149769.770503906
7720.0,356266.84448335326
7728.0,184750.71813804805
7736.0,355878.8700880474
7744.0,322765.0567867528
7752.0,252930.48206475438
7760.0,319199.0664728481
7768.0,202511.70674888315
7776.0,347325.745708573
7784.0,220028.25746078652
7792.0,361879.2125730751
7800.0,262520.76530655636
7808.0,326272.8987953173
7816.0,258021.69459567478
7824.0,399207.80903050315
7832.0,243481.40702919947
7840.0,403467.89592006244
7848.0,200385.16616220126
7856.0,237621.27410037996
7864.0,374122.8626114556
7872.0,360996.70635638654
7880.0,202197.69725037087
7888.0,390121.333138185
7896.0,265889.27927743713
7904.0,414690.07583911734
7912.0,178220.21651121328
7920.0,234168.00125135068
7928.0,343755.3790315954
7936.0,285719.70329510607
7944.0,312523.0688287555
7952.0,250020.78555636446
7960.0,174487.11413882903
7968.0,358514.5348891311
7976.0,461679.1278557207
7984.0,264285.29266710766
7992.0,359558.3133219954
8000.0,277770.9948186043
8008.0,287632.1063207593
8016.0,317736.201026069
8024.0,270205.4754523039
8032.0,146612.79953917104
8040.0,372156.7535498196
8048.0,310926.39202331635
8056.0,348762.187980126
8064.0,273126.50491429714
8072.0,233772.73954110895
8080.0,265247.96285926894
8088.0,281630.5340144753
8096.0,230260.80893561715
8104.0,391683.6551777199
8112.0,250870.12633527862
8120.0,271758.63461507496
8128.0,321608.57648700895
8136.0,334191.0078183164
8144.0,260189.35384485335
8152.0,438558.52194889117
8160.0,273670.3196182789
8168.0,370042.20193808584
8176.0,410990.0368821502
8184.0,200347.08773237816
8192.0,322984.10982043407
8200.0,109071.69616679792
8208.0,343047.0851093479
8216.0,322952.07415616396
8224.0,274419.5338740032
8232.0,456258.9586199445
8240.0,297891.7244319711
8248.0,275044.9731166321
8256.0,256226.98082881028
8264.0,219050.5024074584
8272.0,260987.0103362908
8280.0,320552.2221962317
8288.0,307153.52645839844
8296.0,253872.3867592647
8304.0,240769.04357047385
8312.0,315167.90805008216
8320.0,321522.72919013887
8328.0,412377.740275124
8336.0,236970.68655212095
8344.0,426253.9940604981
8352.0,314578.0415711715
8360.0,305243.3025815721
8368.0,191506.6651769569
8376.0,359563.3978288515
8384.0,426595.9678344191
8392.0,242769.82033062028
8400.0,391083.2551556919
8408.0,321048.66213074804
8416.0,294423.99431888224
8424.0,350605.680141352
8432.0,428326.3167514097
8440.0,361752.0071637393
8448.0,373960.2917698317
8456.0,383011.9272852725
8464.0,298977.34028941416
8472.0,273582.60843900533
8480.0,316196.48894752294
8488.0,216417.0557763177
8496.0,349033.15784224105
8504.0,304064.4158888407
8512.0,172752.15842134785
8520.0,276848.2114298732
8528.0,320329.957569886
8536.0,305360.80320622085
8544.0,118419.63248883387
8552.0,438023.43468659814
8560.0,195455.6827325923
8568.0,260074.0831075646
8576.0,259354.8317172847
8584.0,408167.501898717
8592.0,331056.49108730606
8600.0,312023.33370395954
8608.0,318770.16892791796
8616.0,249871.2188088246
8624.0,242750.4278885696
8632.0,379610.5030413548
8640.0,382965.1578485712
8648.0,233084.18042280566
8656.0,134520.95534520107
8664.0,395774.76218559855
8672.0,243819.20679855306
8680.0,329951.24168010557
8688.0,252159.42503031855
8696.0,212207.0742700352
8704.0,357002.23051955167
8712.0,240005.56544376953
8720.0,326749.8333836229
8728.0,367258.43047728704
8736.0,308629.4136088828
8744.0,237802.38073991972
8752.0,324289.8021919901
8760.0,364825.43296924
8768.0,247498.00181422575
8776.0,389828.83174595784
8784.0,301746.7577432765
8792.0,300840.1993060806
8800.0,193791.03522506618
8808.0,302846.3145014455
8816.0,446926.3454944869
8824.0,289790.69591607037
8832.0,285007.9677762314
8840.0,312380.68093978346
8848.0,307499.40103219956
8856.0,167646.19527820527
8864.0,276970.6485723472
8872.0,358468.07890452957
8880.0,293666.8485954136
8888.0,395591.6342956245
8896.0,259748.0736049141
8904.0,326167.7421257547
8912.0,249652.83787552023
8920.0,288520.78397209523
8928.0,381406.6512285747
8936.0,265699.3462052783
8944.0,412955.01016871765
8952.0,261024.2885342403
8960.0,238925.98083728307
8968.0,276421.8744278194
8976.0,423893.05870061746
8984.0,268943.1840995174
8992.0,253032.541903115
9000.0,231144.36031166016
9008.0,350955.3908765656
9016.0,294884.3764293942
9024.0,395822.23786733137
9032.0,313905.2514888165
9040.0,256714.2822594153
9048.0,246085.59688343137
9056.0,361428.6202464694
9064.0,317209.21101017186
9072.0,261719.28341650707
9080.0,405582.1031016798
9088.0,288013.3969507476
9096.0,308384.9088029973
9104.0,331800.46370802936
9112.0,198016.40994485278
9120.0,147890.6976323225
9128.0,322486.90841420216
9136.0,473112.050367477
9144.0,306048.56832496997
9152.0,276470.0810985065
9160.0,314015.92849785206
9168.0,235892.42875086353
9176.0,356995.97210921126
9184.0,286213.2474491992
9192.0,409887.11925455934
9200.0,305960.5098198076
9208.0,223789.3924695325
9216.0,472406.945452439
9224.0,293092.65993012034
9232.0,234490.61545105386
9240.0,340453.41909559054
9248.0,344982.2209523806
9256.0,303666.14307521423
9264.0,309660.99582200975
9272.0,308800.5480689871
9280.0,229397.49135522364
9288.0,246261.86446112214
9296.0,418557.70087986824
9304.0,301838.33227589546
9312.0,354496.8123260762
9320.0,269432.699178787
9328.0,291241.94487204414
9336.0,320300.00319915736
9344.0,307139.30243360973
9352.0,282085.99598012445
9360.0,260286.253070403
9368.0,406570.6537177687
9376.0,267027.1459242448
9384.0,260184.56201948787
9392.0,286743.67285525496
9400.0,265198.74638128263
9408.0,474085.39949043264
9416.0,257756.79351271535
9424.0,230878.79569826613
9432.0,317361.76681203477
9440.0,309055.9378337404
9448.0,281756.579742531
9456.0,263823.2063478292
9464.0,358187.78049573774
9472.0,302267.05004024785
9480.0,437907.23565316433
9488.0,385150.61424225883
9496.0,278279.6260146562
9504.0,391396.88774120365
9512.0,423520.74804065615
9520.0,360291.3836207723
9528.0,278306.91540820716
9536.0,306919.5926401969
9544.0,297685.7161330576
9552.0,457032.1060258087
9560.0,258475.0352403736
9568.0,300842.20515073615
9576.0,235754.89443798616
9584.0,135676.531383664
9592.0,130812.9082367347
9600.0,439858.7768768831
9608.0,316157.53754525643
9616.0,260511.71876563726
9624.0,395629.436887595
9632.0,284922.10640958016
9640.0,317373.4897923663
9648.0,308369.96760156605
9656.0,309866.95000975026
9664.0,309659.44539222174
9672.0,309705.7536652044
9680.0,322280.5805777301
9688.0,346087.60338163015
9696.0,361753.9432409068
9704.0,210273.805918135
9712.0,353823.9199642326
9720.0,251736.9298656283
9728.0,198775.81764386155
9736.0,367963.860416472
9744.0,314824.0816519194
9752.0,311340.3271050947
9760.0,208533.76053247257
9768.0,419845.2248797652
9776.0,316310.6900038695
9784.0,331099.9458938642
9792.0,346057.926917645
9800.0,328616.55855893204
9808.0,308610.5934070806
9816.0,261288.45605462985
9824.0,362983.6673611945
9832.0,334364.7464416367
9840.0,345178.3604453623
9848.0,302211.3021859838
9856.0,273860.8912065966
9864.0,267121.502204246
9872.0,251980.67883954028
9880.0,431878.0245779812
